parcelle_id,date,culture,rendement_estime,rendement_final,progression
P031,2020-12-31,Mais,3.2,2.8249012427696965,33.9
P031,2021-01-31,Mais,4.81,2.807285596606829,51.1
P031,2021-02-28,Mais,6.8,2.7896699504439617,66.7
P031,2021-03-31,Mais,0.0,2.772054304281094,0.0
P031,2021-04-30,Tournesol,0.0,2.754438658118226,0.0
P031,2021-05-31,Tournesol,0.59,2.7368230119553587,20.7
P031,2021-06-30,Tournesol,1.04,2.7192073657924913,40.7
P031,2021-07-31,Tournesol,1.61,2.7015917196296235,61.3
P031,2021-08-31,Tournesol,1.93,2.6839760734667557,82.0
P031,2021-09-30,Tournesol,2.05,2.6663604273038883,100.0
P031,2021-10-31,Tournesol,2.44,2.6663604273038883,100.0
P031,2021-11-30,Tournesol,2.38,2.6663604273038883,100.0
P031,2021-12-31,Tournesol,2.62,2.6663604273038883,100.0
P031,2022-01-31,Tournesol,2.75,2.6663604273038883,100.0
P031,2022-02-28,Tournesol,2.84,2.6663604273038883,100.0
P031,2022-03-31,Ble,0.0,3.38914434251626,0.0
P031,2022-04-30,Mais,0.0,4.111928257728632,0.0
P031,2022-05-31,Mais,1.57,4.834712172941003,17.2
P031,2022-06-30,Mais,2.84,5.557496088153375,33.9
P031,2022-07-31,Mais,4.06,6.280280003365747,51.1
P031,2022-08-31,Mais,4.76,7.0030639185781185,68.3
P031,2022-09-30,Mais,6.66,7.725847833790491,85.0
P031,2022-10-31,Mais,7.93,8.448631749002862,100.0
P031,2022-11-30,Mais,8.41,8.448631749002862,100.0
P031,2022-12-31,Mais,8.51,8.448631749002862,100.0
P031,2023-01-31,Mais,9.06,8.448631749002862,100.0
P031,2023-02-28,Mais,9.11,8.448631749002862,100.0
P031,2023-03-31,Ble,0.0,8.447439709890258,0.0
P031,2023-04-30,Ble,0.6,8.446247670777652,12.5
P031,2023-05-31,Ble,1.09,8.445055631665047,25.4
P031,2023-06-30,Ble,1.49,8.443863592552441,37.9
P031,2023-07-31,Ble,1.99,8.442671553439837,50.8
P031,2023-08-31,Ble,2.51,8.44147951432723,63.7
P031,2023-09-30,Ble,3.02,8.440287475214626,76.2
P031,2023-10-31,Tournesol,0.0,8.43909543610202,0.0
P031,2023-11-30,Tournesol,0.38,8.437903396989416,20.0
P031,2023-12-31,Tournesol,0.85,8.43671135787681,40.7
P031,2024-01-31,Tournesol,1.49,8.435519318764205,61.3
P031,2024-02-29,Tournesol,1.91,8.434327279651601,80.7
P031,2024-03-31,Tournesol,0.0,8.433135240538995,0.0
P031,2024-04-30,Mais,0.0,8.43194320142639,0.0
P031,2024-05-31,Mais,1.47,8.430751162313785,17.2
P031,2024-06-30,Mais,2.67,8.42955912320118,33.9
P031,2024-07-31,Mais,3.8,8.428367084088574,51.1
P031,2024-08-31,Mais,5.51,8.42717504497597,68.3
P031,2024-09-30,Mais,6.45,8.425983005863364,85.0
P031,2024-10-31,Mais,7.87,8.42479096675076,100.0
P031,2024-11-30,Mais,8.45,8.42479096675076,100.0
P031,2024-12-31,Mais,7.71,8.42479096675076,100.0
P032,2020-01-31,Mais,0.0,8.311907761414563,0.0
P032,2020-02-29,Mais,1.87,8.199024556078365,16.1
P032,2020-03-31,Mais,0.0,8.086141350742169,0.0
P032,2020-04-30,Ble,0.0,7.973258145405972,0.0
P032,2020-05-31,Ble,0.95,7.860374940069776,12.9
P032,2020-06-30,Ble,1.71,7.747491734733579,25.4
P032,2020-07-31,Ble,2.36,7.634608529397382,38.3
P032,2020-08-31,Ble,3.24,7.521725324061186,51.2
P032,2020-09-30,Ble,4.06,7.408842118724989,63.7
P032,2020-10-31,Ble,5.15,7.295958913388792,76.7
P032,2020-11-30,Ble,6.33,7.183075708052595,89.2
P032,2020-12-31,Ble,7.87,7.070192502716399,100.0
P032,2021-01-31,Ble,7.26,7.070192502716399,100.0
P032,2021-02-28,Ble,7.3,7.070192502716399,100.0
P032,2021-03-31,Mais,0.0,7.170535387529499,0.0
P032,2021-04-30,Mais,1.4,7.270878272342601,16.7
P032,2021-05-31,Mais,2.72,7.371221157155701,33.9
P032,2021-06-30,Mais,4.01,7.471564041968802,50.6
P032,2021-07-31,Mais,4.98,7.571906926781902,67.8
P032,2021-08-31,Mais,5.67,7.6722498115950035,85.0
P032,2021-09-30,Mais,7.15,7.772592696408104,100.0
P032,2021-10-31,Tournesol,0.0,6.841024939878212,0.0
P032,2021-11-30,Tournesol,0.46,5.9094571833483185,20.0
P032,2021-12-31,Tournesol,0.87,4.977889426818425,40.7
P032,2022-01-31,Tournesol,1.46,4.046321670288533,61.3
P032,2022-02-28,Tournesol,1.9,3.1147539137586406,80.0
P032,2022-03-31,Tournesol,2.26,2.1831861572287474,100.0
P032,2022-04-30,Tournesol,0.0,2.4282823463982246,0.0
P032,2022-05-31,Tournesol,0.81,2.6733785355677018,20.7
P032,2022-06-30,Tournesol,1.44,2.918474724737179,40.7
P032,2022-07-31,Tournesol,2.07,3.163570913906656,61.3
P032,2022-08-31,Tournesol,2.73,3.4086671030761333,82.0
P032,2022-09-30,Tournesol,3.38,3.6537632922456105,100.0
P032,2022-10-31,Ble,0.0,3.661384827184131,0.0
P032,2022-11-30,Ble,0.8,3.6690063621226514,12.5
P032,2022-12-31,Ble,1.64,3.6766278970611723,25.4
P032,2023-01-31,Ble,2.71,3.684249431999693,38.3
P032,2023-02-28,Ble,3.22,3.6918709669382133,50.0
P032,2023-03-31,Mais,0.0,3.699492501876734,0.0
P032,2023-04-30,Tournesol,0.0,3.7071140368152546,0.0
P032,2023-05-31,Tournesol,0.83,3.714735571753775,20.7
P032,2023-06-30,Tournesol,1.37,3.7223571066922956,40.7
P032,2023-07-31,Tournesol,2.23,3.729978641630816,61.3
P032,2023-08-31,Tournesol,2.88,3.737600176569337,82.0
P032,2023-09-30,Tournesol,3.31,3.7452217115078574,100.0
P032,2023-10-31,Tournesol,0.0,3.7227378965151643,0.0
P032,2023-11-30,Tournesol,0.45,3.7002540815224707,20.0
P032,2023-12-31,Tournesol,1.09,3.6777702665297776,40.7
P032,2024-01-31,Tournesol,1.62,3.6552864515370844,61.3
P032,2024-02-29,Tournesol,2.36,3.632802636544391,80.7
P032,2024-03-31,Ble,0.0,3.6103188215516977,0.0
P032,2024-04-30,Ble,0.79,3.5878350065590046,12.5
P032,2024-05-31,Ble,1.55,3.565351191566311,25.4
P032,2024-06-30,Ble,2.18,3.542867376573618,37.9
P032,2024-07-31,Ble,2.63,3.5203835615809247,50.8
P032,2024-08-31,Ble,2.96,3.4978997465882316,63.7
P032,2024-09-30,Ble,3.76,3.475415931595538,76.2
P032,2024-10-31,Tournesol,0.0,3.452932116602845,0.0
P032,2024-11-30,Tournesol,0.52,3.4304483016101512,20.0
P032,2024-12-31,Tournesol,1.12,3.407964486617458,40.7
P033,2020-01-31,Tournesol,0.0,3.385480671624765,0.0
P033,2020-02-29,Tournesol,0.69,3.362996856632072,19.3
P033,2020-03-31,Ble,0.0,3.3405130416393782,0.0
P033,2020-04-30,Mais,0.0,3.318029226646685,0.0
P033,2020-05-31,Mais,1.55,3.295545411653992,17.2
P033,2020-06-30,Mais,2.84,3.2730615966612984,33.9
P033,2020-07-31,Mais,3.93,3.2505777816686052,51.1
P033,2020-08-31,Mais,5.2,3.228093966675912,68.3
P033,2020-09-30,Mais,6.71,3.2056101516832185,85.0
P033,2020-10-31,Tournesol,0.0,3.1831263366905254,0.0
P033,2020-11-30,Tournesol,0.39,3.160642521697832,20.0
P033,2020-12-31,Tournesol,0.86,3.1381587067051386,40.7
P033,2021-01-31,Tournesol,1.34,3.1156748917124455,61.3
P033,2021-02-28,Tournesol,1.79,3.0931910767197524,80.0
P033,2021-03-31,Tournesol,0.0,3.070707261727059,0.0
P033,2021-04-30,Ble,0.0,3.0482234467343656,0.0
P033,2021-05-31,Ble,0.72,3.0257396317416725,12.9
P033,2021-06-30,Ble,1.34,3.003255816748979,25.4
P033,2021-07-31,Ble,2.12,2.9807720017562858,38.3
P033,2021-08-31,Ble,2.52,2.9582881867635926,51.2
P033,2021-09-30,Ble,3.07,2.9358043717708995,63.7
P033,2021-10-31,Tournesol,0.0,2.913320556778206,0.0
P033,2021-11-30,Tournesol,0.45,2.8908367417855128,20.0
P033,2021-12-31,Tournesol,1.1,2.868352926792819,40.7
P033,2022-01-31,Tournesol,1.68,2.845869111800126,61.3
P033,2022-02-28,Tournesol,2.0,2.823385296807433,80.0
P033,2022-03-31,Tournesol,0.0,2.8009014818147397,0.0
P033,2022-04-30,Tournesol,0.59,2.778417666822046,20.0
P033,2022-05-31,Tournesol,1.11,2.755933851829353,40.7
P033,2022-06-30,Tournesol,1.51,2.7334500368366594,60.7
P033,2022-07-31,Tournesol,2.15,2.7109662218439663,81.3
P033,2022-08-31,Tournesol,2.56,2.688482406851273,100.0
P033,2022-09-30,Tournesol,2.52,2.688482406851273,100.0
P033,2022-10-31,Ble,0.0,2.7887500217498924,0.0
P033,2022-11-30,Ble,0.98,2.8890176366485116,12.5
P033,2022-12-31,Ble,1.79,2.9892852515471304,25.4
P033,2023-01-31,Ble,3.15,3.0895528664457497,38.3
P033,2023-02-28,Ble,3.86,3.189820481344369,50.0
P033,2023-03-31,Ble,5.51,3.290088096242988,62.9
P033,2023-04-30,Tournesol,0.0,3.3903557111416074,0.0
P033,2023-05-31,Tournesol,0.76,3.4906233260402266,20.7
P033,2023-06-30,Tournesol,1.6,3.590890940938846,40.7
P033,2023-07-31,Tournesol,2.26,3.6911585558374647,61.3
P033,2023-08-31,Tournesol,3.1,3.7914261707360843,82.0
P033,2023-09-30,Tournesol,3.25,3.891693785634703,100.0
P033,2023-10-31,Tournesol,3.76,3.891693785634703,100.0
P033,2023-11-30,Tournesol,3.95,3.891693785634703,100.0
P033,2023-12-31,Tournesol,4.15,3.891693785634703,100.0
P033,2024-01-31,Tournesol,4.2,3.891693785634703,100.0
P033,2024-02-29,Tournesol,4.22,3.891693785634703,100.0
P033,2024-03-31,Ble,0.0,4.167166731141336,0.0
P033,2024-04-30,Ble,0.67,4.4426396766479685,12.5
P033,2024-05-31,Ble,1.23,4.718112622154601,25.4
P033,2024-06-30,Ble,1.75,4.993585567661235,37.9
P033,2024-07-31,Ble,2.14,5.269058513167867,50.8
P033,2024-08-31,Ble,2.96,5.5445314586745,63.7
P033,2024-09-30,Ble,3.0,5.820004404181133,76.2
P033,2024-10-31,Ble,0.0,6.095477349687766,0.0
P033,2024-11-30,Ble,0.72,6.370950295194398,12.5
P033,2024-12-31,Ble,1.5,6.646423240701031,25.4
P034,2020-01-31,Mais,0.0,6.921896186207665,0.0
P034,2020-02-29,Mais,1.51,7.1973691317142965,16.1
P034,2020-03-31,Mais,3.06,7.47284207722093,33.3
P034,2020-04-30,Mais,5.19,7.748315022727563,50.0
P034,2020-05-31,Mais,5.85,8.023787968234195,67.2
P034,2020-06-30,Mais,7.15,8.299260913740827,83.9
P034,2020-07-31,Mais,8.5,8.574733859247461,100.0
P034,2020-08-31,Mais,7.83,8.574733859247461,100.0
P034,2020-09-30,Mais,7.7,8.574733859247461,100.0
P034,2020-10-31,Tournesol,0.0,7.512131982762956,0.0
P034,2020-11-30,Tournesol,0.41,6.44953010627845,20.0
P034,2020-12-31,Tournesol,0.91,5.386928229793944,40.7
P034,2021-01-31,Tournesol,1.33,4.324326353309439,61.3
P034,2021-02-28,Tournesol,1.98,3.2617244768249334,80.0
P034,2021-03-31,Tournesol,2.41,2.199122600340428,100.0
P034,2021-04-30,Tournesol,2.3,2.199122600340428,100.0
P034,2021-05-31,Tournesol,2.24,2.199122600340428,100.0
P034,2021-06-30,Tournesol,2.24,2.199122600340428,100.0
P034,2021-07-31,Tournesol,2.23,2.199122600340428,100.0
P034,2021-08-31,Tournesol,2.07,2.199122600340428,100.0
P034,2021-09-30,Tournesol,2.05,2.199122600340428,100.0
P034,2021-10-31,Tournesol,1.93,2.199122600340428,100.0
P034,2021-11-30,Tournesol,1.99,2.199122600340428,100.0
P034,2021-12-31,Tournesol,2.1,2.199122600340428,100.0
P034,2022-01-31,Tournesol,2.25,2.199122600340428,100.0
P034,2022-02-28,Tournesol,2.33,2.199122600340428,100.0
P034,2022-03-31,Mais,0.0,3.37037064345477,0.0
P034,2022-04-30,Mais,1.89,4.541618686569112,16.7
P034,2022-05-31,Mais,3.58,5.712866729683455,33.9
P034,2022-06-30,Mais,5.24,6.884114772797797,50.6
P034,2022-07-31,Mais,6.6,8.05536281591214,67.8
P034,2022-08-31,Mais,7.78,9.226610859026481,85.0
P034,2022-09-30,Mais,9.52,10.397858902140822,100.0
P034,2022-10-31,Ble,0.0,9.728170255099164,0.0
P034,2022-11-30,Ble,0.64,9.058481608057505,12.5
P034,2022-12-31,Ble,1.23,8.388792961015845,25.4
P034,2023-01-31,Ble,2.1,7.719104313974188,38.3
P034,2023-02-28,Ble,2.62,7.049415666932529,50.0
P034,2023-03-31,Tournesol,0.0,6.37972701989087,0.0
P034,2023-04-30,Tournesol,0.65,5.710038372849212,20.0
P034,2023-05-31,Tournesol,1.3,5.040349725807554,40.7
P034,2023-06-30,Tournesol,1.72,4.370661078765895,60.7
P034,2023-07-31,Tournesol,2.41,3.700972431724237,81.3
P034,2023-08-31,Tournesol,2.54,3.0312837846825778,100.0
P034,2023-09-30,Tournesol,2.82,3.0312837846825778,100.0
P034,2023-10-31,Mais,0.0,3.0053343391692504,0.0
P034,2023-11-30,Mais,1.22,2.9793848936559235,16.7
P034,2023-12-31,Mais,2.8,2.9534354481425966,33.9
P034,2024-01-31,Mais,4.23,2.9274860026292693,51.1
P034,2024-02-29,Mais,5.64,2.901536557115942,67.2
P034,2024-03-31,Ble,0.0,2.875587111602615,0.0
P034,2024-04-30,Ble,0.0,2.849637666089288,0.0
P034,2024-05-31,Ble,0.81,2.823688220575961,12.9
P034,2024-06-30,Ble,1.55,2.7977387750626335,25.4
P034,2024-07-31,Ble,2.03,2.7717893295493066,38.3
P034,2024-08-31,Ble,2.53,2.7458398840359797,51.2
P034,2024-09-30,Ble,3.26,2.7198904385226523,63.7
P034,2024-10-31,Ble,0.0,2.693940993009325,0.0
P034,2024-11-30,Ble,0.59,2.667991547495998,12.5
P034,2024-12-31,Ble,1.51,2.642042101982671,25.4
P035,2020-01-31,Mais,0.0,2.616092656469344,0.0
P035,2020-02-29,Mais,1.3,2.5901432109560165,16.1
P035,2020-03-31,Tournesol,0.0,2.5641937654426896,0.0
P035,2020-04-30,Tournesol,0.0,2.5382443199293627,0.0
P035,2020-05-31,Tournesol,0.56,2.5122948744160354,20.7
P035,2020-06-30,Tournesol,0.97,2.486345428902708,40.7
P035,2020-07-31,Tournesol,1.38,2.460395983389381,61.3
P035,2020-08-31,Tournesol,1.75,2.4344465378760543,82.0
P035,2020-09-30,Tournesol,1.95,2.408497092362727,100.0
P035,2020-10-31,Ble,0.0,2.5311777635042487,0.0
P035,2020-11-30,Ble,0.82,2.653858434645771,12.5
P035,2020-12-31,Ble,1.68,2.776539105787293,25.4
P035,2021-01-31,Ble,2.86,2.899219776928815,38.3
P035,2021-02-28,Ble,3.53,3.021900448070337,50.0
P035,2021-03-31,Tournesol,0.0,3.144581119211859,0.0
P035,2021-04-30,Tournesol,0.82,3.267261790353381,20.0
P035,2021-05-31,Tournesol,1.63,3.389942461494903,40.7
P035,2021-06-30,Tournesol,2.26,3.512623132636425,60.7
P035,2021-07-31,Tournesol,3.01,3.635303803777947,81.3
P035,2021-08-31,Tournesol,3.43,3.757984474919469,100.0
P035,2021-09-30,Tournesol,3.41,3.757984474919469,100.0
P035,2021-10-31,Tournesol,0.0,3.9095679515607933,0.0
P035,2021-11-30,Tournesol,0.64,4.061151428202117,20.0
P035,2021-12-31,Tournesol,1.34,4.212734904843441,40.7
P035,2022-01-31,Tournesol,2.18,4.3643183814847655,61.3
P035,2022-02-28,Tournesol,3.03,4.51590185812609,80.0
P035,2022-03-31,Mais,0.0,4.667485334767413,0.0
P035,2022-04-30,Ble,0.0,4.819068811408737,0.0
P035,2022-05-31,Ble,0.8,4.970652288050061,12.9
P035,2022-06-30,Ble,1.47,5.122235764691386,25.4
P035,2022-07-31,Ble,2.16,5.27381924133271,38.3
P035,2022-08-31,Ble,2.63,5.425402717974034,51.2
P035,2022-09-30,Ble,3.28,5.576986194615358,63.7
P035,2022-10-31,Ble,4.14,5.7285696712566825,76.7
P035,2022-11-30,Ble,5.42,5.880153147898007,89.2
P035,2022-12-31,Ble,5.99,6.03173662453933,100.0
P035,2023-01-31,Ble,5.72,6.03173662453933,100.0
P035,2023-02-28,Ble,7.09,6.03173662453933,100.0
P035,2023-03-31,Ble,6.53,6.03173662453933,100.0
P035,2023-04-30,Tournesol,0.0,5.510360932792694,0.0
P035,2023-05-31,Tournesol,0.63,4.988985241046058,20.7
P035,2023-06-30,Tournesol,1.23,4.467609549299422,40.7
P035,2023-07-31,Tournesol,1.7,3.9462338575527864,61.3
P035,2023-08-31,Tournesol,2.13,3.4248581658061505,82.0
P035,2023-09-30,Tournesol,2.48,2.9034824740595147,100.0
P035,2023-10-31,Ble,0.0,2.8579359174667793,0.0
P035,2023-11-30,Ble,0.85,2.8123893608740445,12.5
P035,2023-12-31,Ble,2.04,2.766842804281309,25.4
P035,2024-01-31,Ble,3.14,2.7212962476885743,38.3
P035,2024-02-29,Ble,4.25,2.675749691095839,50.4
P035,2024-03-31,Ble,5.74,2.6302031345031036,63.3
P035,2024-04-30,Tournesol,0.0,2.5846565779103687,0.0
P035,2024-05-31,Tournesol,0.51,2.5391100213176334,20.7
P035,2024-06-30,Tournesol,0.98,2.4935634647248985,40.7
P035,2024-07-31,Tournesol,1.37,2.448016908132163,61.3
P035,2024-08-31,Tournesol,1.61,2.4024703515394283,82.0
P035,2024-09-30,Tournesol,2.09,2.356923794946693,100.0
P035,2024-10-31,Tournesol,0.0,2.446274149489021,0.0
P035,2024-11-30,Tournesol,0.75,2.5356245040313485,20.0
P035,2024-12-31,Tournesol,1.63,2.6249748585736765,40.7
P036,2020-01-31,Ble,0.0,2.7143252131160045,0.0
P036,2020-02-29,Ble,0.82,2.803675567658332,12.1
P036,2020-03-31,Ble,0.0,2.89302592220066,0.0
P036,2020-04-30,Ble,0.0,2.982376276742988,0.0
P036,2020-05-31,Ble,1.01,3.0717266312853155,12.9
P036,2020-06-30,Ble,2.01,3.161076985827643,25.4
P036,2020-07-31,Ble,2.91,3.250427340369971,38.3
P036,2020-08-31,Ble,3.32,3.339777694912299,51.2
P036,2020-09-30,Ble,4.23,3.4291280494546266,63.7
P036,2020-10-31,Mais,0.0,3.5184784039969546,0.0
P036,2020-11-30,Mais,1.67,3.6078287585392825,16.7
P036,2020-12-31,Mais,3.51,3.69717911308161,33.9
P036,2021-01-31,Mais,5.43,3.786529467623938,51.1
P036,2021-02-28,Mais,7.99,3.875879822166266,66.7
P036,2021-03-31,Mais,9.85,3.9652301767085936,83.9
P036,2021-04-30,Mais,0.0,4.054580531250922,0.0
P036,2021-05-31,Mais,1.74,4.1439308857932495,17.2
P036,2021-06-30,Mais,3.64,4.233281240335577,33.9
P036,2021-07-31,Mais,4.79,4.322631594877905,51.1
P036,2021-08-31,Mais,6.2,4.411981949420232,68.3
P036,2021-09-30,Mais,7.47,4.501332303962561,85.0
P036,2021-10-31,Tournesol,0.0,4.590682658504889,0.0
P036,2021-11-30,Tournesol,0.48,4.6800330130472165,20.0
P036,2021-12-31,Tournesol,0.98,4.769383367589544,40.7
P036,2022-01-31,Tournesol,1.59,4.858733722131872,61.3
P036,2022-02-28,Tournesol,2.14,4.948084076674199,80.0
P036,2022-03-31,Ble,0.0,5.037434431216528,0.0
P036,2022-04-30,Ble,0.86,5.126784785758855,12.5
P036,2022-05-31,Ble,1.84,5.2161351403011835,25.4
P036,2022-06-30,Ble,2.55,5.305485494843511,37.9
P036,2022-07-31,Ble,3.23,5.394835849385839,50.8
P036,2022-08-31,Ble,3.74,5.484186203928166,63.7
P036,2022-09-30,Ble,4.55,5.573536558470494,76.2
P036,2022-10-31,Ble,0.0,5.662886913012822,0.0
P036,2022-11-30,Ble,0.5,5.7522372675551505,12.5
P036,2022-12-31,Ble,1.05,5.841587622097478,25.4
P036,2023-01-31,Ble,1.66,5.930937976639806,38.3
P036,2023-02-28,Ble,2.09,6.020288331182133,50.0
P036,2023-03-31,Tournesol,0.0,6.109638685724461,0.0
P036,2023-04-30,Ble,0.0,6.198989040266789,0.0
P036,2023-05-31,Ble,0.72,6.2883393948091175,12.9
P036,2023-06-30,Ble,1.44,6.377689749351445,25.4
P036,2023-07-31,Ble,1.99,6.467040103893773,38.3
P036,2023-08-31,Ble,2.7,6.5563904584361,51.2
P036,2023-09-30,Ble,3.51,6.645740812978428,63.7
P036,2023-10-31,Tournesol,0.0,6.735091167520755,0.0
P036,2023-11-30,Tournesol,0.59,6.8244415220630845,20.0
P036,2023-12-31,Tournesol,1.36,6.913791876605412,40.7
P036,2024-01-31,Tournesol,2.16,7.00314223114774,61.3
P036,2024-02-29,Tournesol,2.66,7.092492585690067,80.7
P036,2024-03-31,Tournesol,0.0,7.181842940232395,0.0
P036,2024-04-30,Ble,0.0,7.271193294774722,0.0
P036,2024-05-31,Ble,1.16,7.3605436493170515,12.9
P036,2024-06-30,Ble,1.85,7.449894003859379,25.4
P036,2024-07-31,Ble,2.96,7.539244358401707,38.3
P036,2024-08-31,Ble,3.67,7.628594712944034,51.2
P036,2024-09-30,Ble,4.74,7.717945067486362,63.7
P036,2024-10-31,Ble,5.72,7.807295422028689,76.7
P036,2024-11-30,Ble,6.86,7.896645776571017,89.2
P036,2024-12-31,Ble,8.1,7.985996131113346,100.0
P037,2020-01-31,Ble,0.0,8.36921107360482,0.0
P037,2020-02-29,Ble,0.94,8.752426016096292,12.1
P037,2020-03-31,Ble,0.0,9.135640958587764,0.0
P037,2020-04-30,Mais,0.0,9.518855901079238,0.0
P037,2020-05-31,Mais,2.29,9.902070843570712,17.2
P037,2020-06-30,Mais,4.02,10.285285786062184,33.9
P037,2020-07-31,Mais,6.03,10.668500728553656,51.1
P037,2020-08-31,Mais,7.62,11.05171567104513,68.3
P037,2020-09-30,Mais,9.2,11.434930613536604,85.0
P037,2020-10-31,Mais,10.38,11.818145556028076,100.0
P037,2020-11-30,Mais,11.36,11.818145556028076,100.0
P037,2020-12-31,Mais,11.84,11.818145556028076,100.0
P037,2021-01-31,Mais,13.45,11.818145556028076,100.0
P037,2021-02-28,Mais,12.22,11.818145556028076,100.0
P037,2021-03-31,Mais,0.0,11.52516605009647,0.0
P037,2021-04-30,Ble,0.0,11.232186544164865,0.0
P037,2021-05-31,Ble,0.6,10.939207038233258,12.9
P037,2021-06-30,Ble,1.23,10.646227532301653,25.4
P037,2021-07-31,Ble,1.69,10.353248026370046,38.3
P037,2021-08-31,Ble,2.25,10.060268520438441,51.2
P037,2021-09-30,Ble,2.6,9.767289014506835,63.7
P037,2021-10-31,Mais,0.0,9.474309508575228,0.0
P037,2021-11-30,Mais,1.66,9.181330002643623,16.7
P037,2021-12-31,Mais,3.56,8.888350496712016,33.9
P037,2022-01-31,Mais,5.62,8.59537099078041,51.1
P037,2022-02-28,Mais,8.64,8.302391484848805,66.7
P037,2022-03-31,Ble,0.0,8.009411978917198,0.0
P037,2022-04-30,Mais,0.0,7.716432472985592,0.0
P037,2022-05-31,Mais,1.47,7.423452967053986,17.2
P037,2022-06-30,Mais,2.71,7.130473461122381,33.9
P037,2022-07-31,Mais,3.92,6.837493955190775,51.1
P037,2022-08-31,Mais,5.26,6.544514449259169,68.3
P037,2022-09-30,Mais,6.55,6.251534943327562,85.0
P037,2022-10-31,Mais,0.0,5.958555437395956,0.0
P037,2022-11-30,Mais,1.25,5.665575931464351,16.7
P037,2022-12-31,Mais,2.44,5.372596425532745,33.9
P037,2023-01-31,Mais,3.99,5.079616919601139,51.1
P037,2023-02-28,Mais,5.39,4.786637413669533,66.7
P037,2023-03-31,Tournesol,0.0,4.493657907737926,0.0
P037,2023-04-30,Tournesol,0.0,4.200678401806321,0.0
P037,2023-05-31,Tournesol,0.64,3.9076988958747148,20.7
P037,2023-06-30,Tournesol,1.05,3.614719389943108,40.7
P037,2023-07-31,Tournesol,1.52,3.321739884011503,61.3
P037,2023-08-31,Tournesol,2.21,3.0287603780798964,82.0
P037,2023-09-30,Tournesol,2.62,2.7357808721482915,100.0
P037,2023-10-31,Tournesol,0.0,2.8663159030683567,0.0
P037,2023-11-30,Tournesol,0.73,2.996850933988422,20.0
P037,2023-12-31,Tournesol,1.32,3.127385964908487,40.7
P037,2024-01-31,Tournesol,2.28,3.2579209958285524,61.3
P037,2024-02-29,Tournesol,2.88,3.3884560267486177,80.7
P037,2024-03-31,Tournesol,3.87,3.518991057668683,100.0
P037,2024-04-30,Tournesol,0.0,3.2824315525878456,0.0
P037,2024-05-31,Tournesol,0.45,3.0458720475070082,20.7
P037,2024-06-30,Tournesol,0.88,2.809312542426171,40.7
P037,2024-07-31,Tournesol,1.21,2.5727530373453336,61.3
P037,2024-08-31,Tournesol,1.67,2.336193532264496,82.0
P037,2024-09-30,Tournesol,1.78,2.099634027183659,100.0
P037,2024-10-31,Mais,0.0,2.2348242783946577,0.0
P037,2024-11-30,Mais,1.15,2.370014529605657,16.7
P037,2024-12-31,Mais,2.81,2.5052047808166558,33.9
P038,2020-01-31,Ble,0.0,2.6403950320276546,0.0
P038,2020-02-29,Ble,0.98,2.7755852832386534,12.1
P038,2020-03-31,Ble,0.0,2.9107755344496526,0.0
P038,2020-04-30,Tournesol,0.0,3.0459657856606515,0.0
P038,2020-05-31,Tournesol,0.81,3.1811560368716503,20.7
P038,2020-06-30,Tournesol,1.6,3.3163462880826495,40.7
P038,2020-07-31,Tournesol,2.08,3.4515365392936483,61.3
P038,2020-08-31,Tournesol,2.7,3.586726790504647,82.0
P038,2020-09-30,Tournesol,3.41,3.7219170417156464,100.0
P038,2020-10-31,Tournesol,3.3,3.7219170417156464,100.0
P038,2020-11-30,Tournesol,3.53,3.7219170417156464,100.0
P038,2020-12-31,Tournesol,3.69,3.7219170417156464,100.0
P038,2021-01-31,Tournesol,3.5,3.7219170417156464,100.0
P038,2021-02-28,Tournesol,4.19,3.7219170417156464,100.0
P038,2021-03-31,Ble,0.0,4.166398702308736,0.0
P038,2021-04-30,Ble,1.11,4.610880362901825,12.5
P038,2021-05-31,Ble,2.14,5.055362023494913,25.4
P038,2021-06-30,Ble,3.0,5.4998436840880025,37.9
P038,2021-07-31,Ble,3.67,5.944325344681092,50.8
P038,2021-08-31,Ble,4.7,6.388807005274181,63.7
P038,2021-09-30,Ble,4.69,6.83328866586727,76.2
P038,2021-10-31,Ble,6.24,7.2777703264603595,89.2
P038,2021-11-30,Ble,7.82,7.722251987053449,100.0
P038,2021-12-31,Ble,7.82,7.722251987053449,100.0
P038,2022-01-31,Ble,7.38,7.722251987053449,100.0
P038,2022-02-28,Ble,7.92,7.722251987053449,100.0
P038,2022-03-31,Ble,8.28,7.722251987053449,100.0
P038,2022-04-30,Ble,0.0,7.507156715929503,0.0
P038,2022-05-31,Ble,0.98,7.292061444805559,12.9
P038,2022-06-30,Ble,2.02,7.076966173681614,25.4
P038,2022-07-31,Ble,2.86,6.861870902557669,38.3
P038,2022-08-31,Ble,3.29,6.646775631433724,51.2
P038,2022-09-30,Ble,3.63,6.4316803603097785,63.7
P038,2022-10-31,Mais,0.0,6.216585089185834,0.0
P038,2022-11-30,Mais,1.85,6.00148981806189,16.7
P038,2022-12-31,Mais,3.98,5.786394546937944,33.9
P038,2023-01-31,Mais,6.61,5.571299275813999,51.1
P038,2023-02-28,Mais,8.83,5.3562040046900545,66.7
P038,2023-03-31,Mais,11.01,5.141108733566109,83.9
P038,2023-04-30,Tournesol,0.0,4.926013462442164,0.0
